5541.72003559	5290.12447509	5646.31966869	6422.18563755	9883.58087787	4663.13293563	932.160115156	7422.26020193	3673.41263908	8412.9237601	4645.7446124	9661.04936374	2613.96132954	9888.2713404	5302.2143217	1720.63989904	8928.73699007	5864.87228659	1358.7549931	4448.39224411	1799.67714142	8422.57442145	8923.63450328	9435.4749699	5062.51698446	4636.3607117	1474.03310043	938.852121545	8539.04397771	6960.52244287	9902.35213312	9259.87354382	3699.11927523	2304.58253574	4684.40201274	3735.6952366	6587.67237781	2628.56211482	2987.89565565	8658.72416715	2468.72426172	486.96173422	8362.88773982	5100.08256478	3100.65194661	5402.82621051	6622.42655104	8100.76384925	718.341309385	1046.84862905	3034.29010612	2911.4009992	1226.98868846	2083.96935672	357.041139051	5935.83707571	2213.93803211	1938.84478074	9654.88154642	8783.82463694	4296.88801035	1587.02604005	2198.39539347	2461.33692587	2703.76568013	2516.96820474	6346.64445504	4562.38083526	1576.22516988	1505.58675392	6577.77522602	2338.06301985	281.369853093	5476.24371174	1283.0435484	8604.6287208	6612.363111	1534.22979826	9376.02436024	2801.10698616	1850.19851313	2679.56725958	3513.4518001	6880.72588476	5106.06366389	6910.44292073	6404.6885379	9988.85907644	3431.45964446	6050.73449512	8836.45917597	376.633150399	1284.73205521	7209.60029432	6710.85100471	5291.08810362	1144.28929213	640.818944426	4474.41121184	2130.15084396
9506.7130395	1048.94044607	3927.79224119	4081.87890511	7987.73783181	737.764824844	5279.33625569	8449.97039871	7213.99143271	4144.02722215	424.012967725	4760.0720224	2991.69992514	3398.91429164	9591.37218186	6986.40676009	6529.96083568	1433.26226365	9031.37735084	3399.02507359	5108.22079213	2223.14510869	3193.73497151	9232.29402267	2104.18502172	3160.43226184	7552.92616836	3124.44899366	4721.93494235	4262.19332804	7573.64811511	1915.33070301	5100.28571794	9781.75765369	9532.92886234	3245.65960279	9386.41338439	8601.62904353	8836.09060352	2258.99622191	3943.78021108	4364.47455444	4098.80498273	7015.17068973	9263.59736212	5751.39577831	8343.83596569	8135.09037944	4073.55009625	5143.25504505	2258.40296479	7854.22878718	9250.54943757	562.372543619	980.597462133	2283.11400952	7002.34599744	5796.85247982	1829.7730134	9811.85202247	5615.97605908	3125.05942892	7980.0069847	2390.9386235	898.146337401	5221.47732259	185.676826383	3016.40266041	5050.97529911	5387.25920201	1694.94636658	5334.75402172	8438.24492247	1444.12137358	3808.75450369	9751.1090144	8860.10247611	5578.77582126	5201.94515655	8347.93417042	7422.08669164	5153.31753082	6149.78013395	2070.98244817	921.428490327	9928.85386516	7238.62598217	95.893381616	5335.25537062	2888.86776529	488.818945913	8916.10161896	2893.72485245	7647.84557539	2708.11157221	7334.46931562	167.236324047	2458.52305293	6901.31717194	9941.80075337
5489.43783269	4892.54523689	8964.44339667	6701.71114816	1604.15122056	8709.88043675	1070.22640858	9865.11375468	4454.20502541	7152.87225002	3749.96687562	337.943963242	2740.10443977	6182.71072906	6388.73668343	8325.36772683	5094.56443156	1514.53947585	1353.01112088	1754.84297531	6928.98867013	9966.92424758	6235.7768325	399.693227702	4750.36295009	4499.17506503	135.543146507	6757.62554046	8598.96334348	8900.5939354	6319.40468419	7473.62859783	4614.75474195	3667.56722521	4328.87726499	9615.6846215	3072.53542104	4127.16021118	2560.6018447	7254.7517126	4006.76261704	3669.24477126	3281.79358703	610.687397453	4855.14418379	1389.57691261	4537.5268992	7034.18732377	6559.60094374	4780.76209561	5923.39382348	1886.50738959	5865.60802927	1511.73366339	7489.77875544	2249.32438682	5030.23442707	9234.61593974	2189.66134054	8066.86728166	7217.04888894	9722.23430429	3525.65178598	3236.08849054	3181.40122199	635.498195388	9303.62282847	2827.54341833	3856.7438054	824.990631663	9442.68619041	9717.61595992	147.491522481	4802.51154725	9160.5283442	6588.66741689	8924.52569729	9025.62192311	9892.67860668	7942.62754034	4339.14955575	1072.28403205	4212.95367159	8785.87637709	6533.44240984	2259.78522098	1023.68254205	9103.26640262	8803.26791551	5492.58313544	6936.46566295	2113.17531151	1473.15388351	9009.06917863	4676.73956822	3211.60983032	818.554766767	9764.57275363	3242.67609637	7080.69898497
9007.07221836	2583.10501648	2049.74735848	3551.72261799	3973.73013003	8021.19437546	8399.34592377	3689.38383511	8160.22758625	7690.54952147	4815.15155384	2995.78968502	2986.82898292	373.762110941	720.490878035	2383.28576548	8995.13391777	9174.35902363	7925.87475371	8312.31554148	9387.1622985	610.03876107	7575.14821376	6263.95607902	877.578113191	1080.84303624	6996.33614787	5817.51821603	6232.31193978	8644.00568175	4653.44101429	3400.34101777	5967.9399183	8787.03316426	4486.55266822	346.847139329	9973.10124939	398.166127149	8444.8223408	3195.96099971	1940.80275015	8592.46497557	3604.14222604	5540.79506689	3087.91008386	4619.49735635	8063.35069542	4627.68286705	3901.36261721	2066.05449271	3111.30790537	7242.36720467	5767.26289515	5236.49855628	3907.4350898	2066.98438964	5911.27351734	1006.30439299	3306.62926926	8405.7412278	8939.40870627	2735.70974322	1041.65052027	8126.61583122	6392.1095671	3795.15537002	2739.67705022	2705.18365038	9434.26654163	9655.57350494	8173.82466403	7692.74440957	6939.45412611	5163.78553726	2564.04690164	3186.8645792	4978.91097998	1471.00192177	1197.19686592	6057.46791674	4246.20893621	3093.55045666	8926.84531205	172.267377606	953.723104304	8778.11093345	3884.03619356	9088.00346656	8610.43140048	1732.05267874	6787.5391241	4155.99749251	612.213563567	3738.04594053	8312.0536466	1601.93626057	8300.94167684	3354.56999603	5909.32730526	9880.33088779
7811.77329685	4640.2502455	8319.22105634	8581.82982405	8129.72726422	2972.60351859	3800.63326958	371.920041312	2926.60930564	1503.56208902	1526.29163268	7422.86593728	517.556130845	4986.8051825	8293.11480601	9579.59525778	4038.92205771	8377.1465828	3802.5570236	9727.67599406	9900.83154967	8336.61918458	7820.19253837	5835.12059187	4004.77596761	6081.39493252	2815.25816565	169.727036817	4788.67134126	1394.25702179	9729.79804887	6528.65116981	9450.72228187	3323.24545086	9546.4621123	5281.25661732	5031.74856625	8824.08711595	4505.39982241	8959.53935464	2424.20705339	7994.60213117	4619.3401322	4884.78400512	2888.07746357	6849.42186249	5004.32709767	2200.3788733	7242.38737098	665.750895155	1300.40731154	1255.27609384	1446.87174989	9312.80706697	3539.31259769	6576.88307603	8117.47818007	5112.09755524	1599.14142184	9311.92253604	5986.42994763	3716.87621974	6512.39584358	1584.79783105	1923.24701935	9476.06518859	6561.77981301	5302.04834125	4099.38924161	9066.62003169	4202.35199778	8577.45937903	8504.90457595	3022.8481279	936.199584092	3309.74117437	7704.04773038	8217.31497502	1147.71497468	2207.91744726	5731.6976193	6083.25433862	7076.89562097	9197.53206352	1123.46305624	4379.89614017	7130.27725441	5527.12614081	8587.96689217	8713.90608291	9490.95630061	9738.66409892	2995.71187088	5937.31519239	821.349443383	4853.16653892	6178.30383952	1653.5607249	6071.71271276	7303.29901823
736.564689637	6950.92123239	5946.03579638	7495.34437407	3596.37124518	6557.17805356	9229.67063619	6761.12937347	3649.94608594	4548.38427774	4078.35576695	659.302147226	4307.19498427	8597.51943089	903.635644908	1831.3250372	5860.18143367	8024.16068979	8907.12145031	290.865886728	1840.8809568	508.257597194	4329.06837234	5986.52495686	270.577184724	5093.18071225	1670.41389885	244.561287538	7491.07905641	2288.54767477	4588.81999073	3793.72897021	1702.15598185	1457.47278093	1731.72491813	5480.62165019	8403.33611468	7770.81708414	690.5391583	7024.81577658	3361.35084723	9605.65655414	9049.69469443	2959.35699823	2037.77347965	4983.2873527	8837.73718052	9563.96229138	5228.6856353	4652.98413691	3014.37739211	3192.36368112	5733.17504838	5545.73500441	881.733941564	474.347415018	6112.55975286	8493.43102523	5526.51265205	697.052895534	6971.1887781	5506.14922912	4889.72160844	5511.23539056	3127.52702924	1328.44294231	5885.67998682	4269.58210007	7545.19152272	6674.00740139	8026.51305532	7828.29027858	7598.67704853	8787.42903707	9734.96873405	9403.32264502	2078.23467802	5971.68580162	4415.91962866	760.137410006	3518.35004889	9933.33737547	1199.17516865	1171.89856918	5604.03516657	8582.5265992	8637.01521038	7266.11935332	2818.74645956	7281.09191848	1052.45676216	7378.77175723	7765.20235147	4469.59461818	9500.39705387	3761.52900793	5776.25627687	487.108214765	2679.71066309	9207.62734281
8857.50775295	3270.34010475	2451.39013232	2104.08739011	7674.75905887	6800.83873679	3307.96681414	7618.85065801	209.064011523	241.600924044	4696.2475906	8694.7894566	2016.41011388	124.933774437	36.0692129076	6266.7424175	8269.31186739	1252.88270069	5951.69643858	2174.98693379	3828.35375979	285.577221159	4788.89456023	6208.33900076	8124.8581153	8538.71289237	1617.13707413	2647.14383483	611.576546501	7301.50761219	2944.34291418	2724.35887747	8087.77494951	2629.7464919	5487.64533796	6556.04558279	1673.25023984	882.65956156	8722.48917743	7361.75357196	9835.29833509	2904.01593842	2664.84560788	6965.73462091	2447.83057835	5568.77868329	763.087289061	3248.87188119	4065.80358395	1547.42894039	9609.53635375	9964.69495643	6878.89288762	7538.22495567	6018.36876308	2501.97172059	7356.30499903	9331.55837401	4891.62629625	9511.17461673	3977.03407002	4851.96954011	3682.85362984	6275.99708392	8290.86610997	9966.89514383	1284.77397807	1963.50614682	2097.20987328	7746.79566464	1486.03501761	9719.64946253	7582.34261219	3392.86364897	35.8561345778	5793.19527919	9617.46199498	9938.09382309	6565.73207884	6172.08292715	7844.05468024	5961.97214153	3414.60315682	3348.75733997	5492.66154392	7271.11484578	6958.9076702	9687.91164265	6645.87474405	5728.80939605	2811.20984206	1718.00929015	5758.10004831	8286.22140128	8064.22261977	3857.89629862	7786.63236737	9277.08996045	2967.3097642	2363.87096093
9037.26579648	1125.94432074	4632.2954894	6755.78362771	1309.37619169	3768.95514998	7235.06273683	357.541584213	3421.66557809	5337.43325737	3997.7408075	1401.15953301	511.451378356	9165.26597486	1331.63534024	606.520179145	4447.36227644	8607.08120124	273.951816055	5807.32744713	6065.47108701	6217.01485505	7594.32524529	1906.16960042	4948.44012991	2447.57587835	2088.56384625	948.676073015	3623.36783665	3738.73856602	1076.52113399	8633.62101168	2654.92891022	701.52894631	3992.42921776	805.958264719	9878.72896051	2953.11971751	2399.58989896	7243.09959186	9784.84736379	8735.08816246	5997.36322323	2628.36577967	8991.86294221	980.936269988	6779.63164158	448.002058814	4757.29616852	5324.48870391	3190.80479564	8851.53301214	6791.84311926	5401.00141506	6902.41238773	9995.41593052	4122.68701652	9939.98416683	1790.58027297	6118.31595807	7550.93473253	2372.8971724	8767.26673555	8658.03510604	2706.59575543	2960.48282017	6073.0281004	4437.19822411	728.889611571	1129.2052095	1690.567339	1532.94161195	4231.47502276	5921.76629741	3682.74784753	3883.8509532	9014.11150641	2123.23130448	5624.43230217	2467.38151947	7680.4595876	8670.71443438	7641.5747564	940.116147033	2888.71597301	2839.08919219	4415.0873189	4951.34769585	733.562965212	826.488181953	747.977765154	3883.98135625	1765.89667177	6913.66773826	750.461930448	4449.53979772	9213.96695674	5125.40331612	5254.87403839	627.778626954
5982.63354326	3140.3234908	8894.99485313	1858.2349652	937.712802592	8575.98014366	4536.53424168	3690.87809085	480.462623405	5770.16997154	4249.95845463	5830.25168255	4992.96320329	8110.01535971	6441.35190836	7944.870749	997.015768406	1160.07154493	5868.81897956	7425.04076204	366.960619744	9535.50932244	4355.76743007	6237.22281413	9916.86838485	5245.00982408	9598.54164366	8116.49493732	3058.03216355	8283.97503902	6671.69737017	9144.46633551	3323.98535612	448.917732851	1992.81525999	3259.2251104	8867.90012959	3820.55719464	9308.70465593	5820.33712156	109.156360004	8201.61477532	1750.93196544	5063.953755	4064.61909344	6438.65512773	1190.95322162	4520.99840045	3977.72987821	8846.8910969	3741.10956107	325.038165386	1400.42384964	6993.91412028	2732.58960819	3070.70173969	2685.24104709	762.757714859	8717.15300949	2390.12589963	5768.27410514	5404.47169348	1625.56401927	5261.69890344	4850.19792885	2205.12307069	3524.8222089	1260.1403559	3009.57174624	7873.69543611	3873.88689227	7410.80890014	9470.36153129	2774.37926133	9146.3725777	8114.09015909	146.532326477	7885.77611224	5682.96519935	63.0877311403	239.512928705	8627.22045666	1940.62419873	5362.90106398	4439.33008063	5497.0398464	4733.4925512	5212.70298611	6608.56405914	1190.07867213	8292.04387579	3116.46036755	3856.99199487	7800.64621824	9612.85282386	1836.45501549	2036.41879022	1821.11123861	3837.47719276	5246.35016085
8587.36432033	5237.55089954	1277.36440765	8068.29311314	3994.71973891	822.823390218	2318.22236383	6142.26933129	9333.11049337	7468.09866831	7878.14775537	3165.54097114	1340.25524725	9661.77102934	3344.98494932	5583.55150165	4432.70809167	8887.96192068	6264.64432461	5304.43361916	2059.39546224	1911.08883576	4945.92413278	5369.02940299	9406.7128177	7638.63165947	4514.81857928	3200.8645663	880.386365537	1869.96363307	4323.65102914	1097.86552421	238.604170764	1797.44182494	12.3575133361	9082.42168056	7737.65320737	2232.43491669	1876.32084984	8437.46507344	7189.58562845	9431.89654606	9370.76810104	527.228839985	6731.59168204	8760.09484212	9670.48749193	5911.48298556	4377.9573726	7895.45343364	422.58423396	3405.21027591	4922.03262739	6938.38544221	1183.9605542	9652.33247723	8933.06698214	8542.91499684	2127.22106756	2638.29182813	2571.07880538	8736.82809161	9428.34936815	3227.35341171	7981.7124969	617.542611025	4167.90570609	5972.96688866	7897.60951195	3077.27370629	7895.71688675	3394.68683155	690.896845201	5210.20109742	6148.82185578	9369.62816574	2735.16508039	1408.10152556	6131.74444038	3525.94576258	549.110749324	6036.37615279	1892.99069342	5806.42967152	5995.41921366	545.505011212	8657.77051048	320.938257131	5929.3842957	9262.57196685	4027.58923396	7659.55672028	8427.46121102	192.58823014	7072.37102181	3929.38168198	8036.42018909	7426.97906907	3352.23682252	4708.15380175
